chromosome	contig	contig_len
CH_1	234	139
CH_1	235	138
CH_1	236	138
CH_1	237	138
CH_1	238	138
CH_1	239	137
CH_1	240	135
CH_1	241	134
CH_1	242	133
CH_1	243	131
CH_1	244	131
CH_1	245	130
CH_1	246	128
CH_1	247	128
CH_1	248	128
CH_1	249	128
CH_1	250	125
CH_1	251	124
CH_1	252	124
CH_1	253	115
CH_1	254	115
CH_1	255	112
CH_1	256	110
CH_1	257	100
CH_1	258	100
CH_1	259	100
CH_1	260	93
CH_1	261	92
CH_1	262	91
CH_1	263	91
CH_1	264	91
CH_1	265	89
CH_1	266	88
CH_1	267	88
CH_1	268	88
CH_1	269	88
CH_1	270	86
CH_1	271	81
CH_1	272	72
CH_1	273	72
CH_1	274	71
CH_1	275	68
CH_1	276	67
CH_1	277	67
CH_1	278	63
CH_1	279	63
CH_1	280	62
CH_1	281	62
CH_1	282	62
CH_1	283	59
CH_1	284	57
CH_1	285	57
CH_1	286	56
CH_1	287	56
CH_1	288	56
CH_1	289	56
CH_1	290	52
CH_1	291	52
CH_1	292	52
CH_1	293	50
CH_1	294	50
CH_1	295	50
CH_1	296	50
CH_1	297	45
CH_1	298	42
CH_1	299	41
CH_1	300	41
CH_1	301	41
CH_1	302	41
CH_1	303	40
CH_1	304	40
CH_1	305	35
CH_1	306	34
CH_1	307	34
CH_1	308	33
CH_1	309	33
CH_1	310	30
