chromosome	contig	contig_len
CH_1	192	230
CH_1	193	227
CH_1	194	224
CH_1	196	222
CH_1	197	219
CH_1	198	218
CH_1	199	216
CH_1	200	215
CH_1	201	214
CH_1	202	214
CH_1	203	213
CH_1	204	212
CH_1	205	211
CH_1	206	211
CH_1	208	201
CH_1	209	201
CH_1	210	201
CH_1	211	197
CH_1	212	195
CH_1	213	194
CH_1	214	193
CH_1	215	193
CH_1	216	193
CH_1	217	190
CH_1	218	188
CH_1	219	187
CH_1	220	182
CH_1	221	173
CH_1	222	171
CH_1	223	171
CH_1	224	170
CH_1	225	169
CH_1	226	168
CH_1	227	167
CH_1	228	166
CH_1	229	162
CH_1	230	162
CH_1	231	157
CH_1	232	157
CH_1	233	157
CH_1	234	155
CH_1	235	155
CH_1	236	151
CH_1	237	151
CH_1	238	149
CH_1	239	146
CH_1	240	145
CH_1	241	145
CH_1	242	145
CH_1	243	141
CH_1	244	141
CH_1	245	140
CH_1	246	139
CH_1	247	139
CH_1	249	137
CH_1	250	137
CH_1	251	136
CH_1	252	136
CH_1	253	136
CH_1	254	135
CH_1	255	135
CH_1	256	134
CH_1	257	134
CH_1	258	133
CH_1	259	132
CH_1	260	130
CH_1	261	125
CH_1	262	124
CH_1	263	124
CH_1	264	124
CH_1	265	123
CH_1	266	123
CH_1	267	122
CH_1	268	122
CH_1	269	121
CH_1	270	120
CH_1	271	120
CH_1	272	120
CH_1	273	119
CH_1	274	119
CH_1	275	118
CH_1	276	116
CH_1	277	115
CH_1	278	114
CH_1	279	114
CH_1	280	111
CH_1	281	110
CH_1	282	110
CH_1	283	108
CH_1	284	106
CH_1	285	106
CH_1	286	105
CH_1	287	105
CH_1	288	103
CH_1	289	103
CH_1	290	103
CH_1	291	101
CH_1	292	101
CH_1	293	101
CH_1	294	99
CH_1	295	99
CH_1	296	97
CH_1	297	96
CH_1	298	96
CH_1	299	94
CH_1	300	91
CH_1	301	91
CH_1	302	91
CH_1	303	91
CH_1	304	88
CH_1	305	87
CH_1	306	87
CH_1	307	83
CH_1	310	80
CH_1	311	80
CH_1	312	80
CH_1	313	77
CH_1	314	76
CH_1	315	75
CH_1	316	75
CH_1	317	74
CH_1	318	74
CH_1	319	71
CH_1	320	69
CH_1	321	68
CH_1	322	67
CH_1	323	65
CH_1	324	64
CH_1	325	63
CH_1	326	63
CH_1	327	62
CH_1	328	61
CH_1	329	61
CH_1	330	59
CH_1	331	59
CH_1	332	59
CH_1	333	55
CH_1	334	53
CH_1	335	49
CH_1	336	49
CH_1	337	49
CH_1	338	48
CH_1	339	48
CH_1	340	48
CH_1	341	48
CH_1	342	46
CH_1	343	46
CH_1	345	43
CH_1	346	41
CH_1	347	40
CH_1	348	40
CH_1	349	36
CH_1	350	35
CH_1	351	35
CH_1	352	31
CH_1	353	30
CH_1	354	29
CH_1	355	29
CH_1	356	28
