contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
19	0	1	0.005408193	0.99700874	0	1	0.005	0.995	0.0380912610566845	0.961908738943316	90240
20	0	1	0.0059660766	0.996735	0	1	0.0	1.0	0.0182334992037381	0.981766500796262	83076
21	0	1	0.015875315	0.9911439	0	1	0.0	1.0	0.0488123284858485	0.951187671514152	79687
22	0	1	0.0176965	0.9898254	0	1	0.0	1.0	0.0456008497831689	0.954399150216831	77497
23	0	1	0.011258275	0.99379444	0	1	0.0	1.0	0.0232461134994691	0.976753886500531	73005
24	0	1	0.015646597	0.9909198	0	1	0.007	0.993	0.0285069526085111	0.971493047391489	72112
25	1	0	0.013669072	0.9924352	1	0	0.994	0.006	0.740206119701848	0.259793880298152	65559
26	0	1	0.06889064	0.95702136	0	1	0.309	0.691	0.0823699961291083	0.917630003870892	57214
27	0	1	0.018412272	0.9895432	0	1	0.001	0.999	0.02024507472545	0.97975492527455	55482
28	0	1	0.020924926	0.9882898	0	1	0.0	1.0	0.0317544578927607	0.968245542107239	54076
29	0	1	0.015499012	0.9912782	0	1	0.0	1.0	0.0229890040030135	0.977010995996986	52216
30	0	1	0.01104781	0.9939422	0	1	0.001	0.999	0.0382252128711009	0.961774787128899	49833
31	0	1	0.006893729	0.99647295	0	1	0.012	0.988	0.028079154006173	0.971920845993827	47349
32	0	1	0.017573379	0.9901611	0	1	0.004	0.996	0.0242249325905163	0.975775067409484	41176
33	1	0	0.011757181	0.99341893	1	0	0.948	0.052	0.817930086038041	0.182069913961959	33760
34	1	0	0.88811564	0.18648231	1	0	0.988	0.012	0.805287643248285	0.194712356751715	32950
35	0	1	0.031576276	0.98193514	0	1	0.052	0.948	0.0472913975678074	0.952708602432193	32219
36	0	1	0.015624246	0.9914036	0	1	0.001	0.999	0.0758035003558924	0.924196499644108	30918
37	0	1	0.024735183	0.9853817	0	1	0.313	0.687	0.109235214486032	0.890764785513968	27850
38	0	1	0.039950952	0.9766611	0	1	0.042	0.958	0.0176846858134707	0.982315314186529	24438
39	0	1	0.06947436	0.95652425	0	1	0.111	0.889	0.0956332966414319	0.904366703358568	23796
40	0	1	0.017537748	0.9901432	0	1	0.002	0.998	0.0093109792443095	0.99068902075569	23332
41	1	0	0.025293259	0.986754	1	0	0.904	0.096	0.834578197188392	0.165421802811608	19781
42	0	1	0.042513296	0.9757931	0	1	0.298	0.702	0.0447626445687218	0.955237355431278	18096
43	0	1	0.022070128	0.9874352	0	1	0.319	0.681	0.104511461373467	0.895488538626533	17021
44	0	1	0.547542	0.60463226	0	1	0.159	0.841	0.169758416722671	0.830241583277329	15893
45	1	0	0.059264842	0.9646363	1	0	0.997	0.003	0.695977978418261	0.304022021581739	15522
46	0	1	0.032345247	0.98254585	0	1	0.027	0.973	0.0096065925026798	0.99039340749732	9414
47	0	1	0.6964376	0.44313625	0	1	0.201	0.799	0.0383422673438685	0.961657732656132	7968
48	0	1	0.06365624	0.97503626	0	1	0.206	0.794	0.0092195291660087	0.990780470833991	7894
49	1	0	0.040993255	0.97771883	1	0	0.836	0.164	0.764845466183646	0.235154533816354	7676
50	0	1	0.2268817	0.855726	0	1	0.233	0.767	0.0500212636826926	0.949978736317307	6803
51	0	1	0.034113187	0.98218614	0	1	0.048	0.952	0.0112050354307509	0.988794964569249	6745
52	0	1	0.23318978	0.8518406	0	1	0.19	0.81	0.2763828179182	0.7236171820818	6740
53	0	1	0.6887548	0.45756245	0	1	0.201	0.799	0.120573962360267	0.879426037639733	6030
54	0	1	0.07257496	0.9586612	0	1	0.117	0.883	0.0064132388684667	0.993586761131533	5785
55	0	1	0.07727636	0.9553697	0	1	0.163	0.837	0.0204231160254263	0.979576883974574	5649
56	0	1	0.89910424	0.19139223	0	1	0.228	0.772	0.142521231565974	0.857478768434026	5386
57	1	0	0.11329114	0.93734443	1	0	0.953	0.047	0.421902374938489	0.578097625061511	4386
58	0	1	0.052724075	0.9714268	0	1	0.065	0.935	0.0158668686056115	0.984133131394389	4187
59	0	1	0.54758227	0.8548771	0	1	0.025	0.975	0.0034249823586046	0.996575017641395	3747
60	0	1	0.10416067	0.94320893	0	1	0.156	0.844	0.02362447711378	0.97637552288622	3510
61	0	1	0.046871368	0.9763284	0	1	0.065	0.935	0.0576537704921337	0.942346229507866	3486
62	1	0	0.06253552	0.995955	0	1	0.023	0.977	0.0676476914632049	0.932352308536795	2788
63	0	1	0.6701607	0.47724134	0	1	0.196	0.804	0.136803858139978	0.863196141860022	2774
64	1	0	0.26531178	0.9953126	0	1	0.445	0.555	0.0236739044852722	0.976326095514728	2699
65	1	0	0.26329798	0.99489	0	1	0.032	0.968	0.15783968505784	0.84216031494216	2581
66	0	1	0.6592487	0.49092066	0	1	0.201	0.799	0.0059616478310033	0.994038352168997	2508
67	0	1	0.0826292	0.95298225	0	1	0.123	0.877	0.005211737043192	0.994788262956808	2328
68	0	1	0.9999244	0.007245151	1	0	0.302	0.698	0.030121821665394	0.969878178334606	2216
69	1	0	0.14360459	0.91541326	1	0	0.997	0.003	0.991110244707251	0.008889755292749	1916
70	0	1	0.45678848	0.72990847	1	0	0.287	0.713	0.0112219063045579	0.988778093695442	1575
71	0	1	0.078624204	0.9891485	0	1	0.123	0.877	0.0734647103943727	0.926535289605627	1479
72	1	0	0.12511949	0.99481094	0	1	0.007	0.993	0.0009529866208479	0.999047013379152	1463
73	0	1	0.12986052	0.93341684	0	1	0.215	0.785	0.0002118105763477	0.999788189423652	1455
74	1	0	0.11136017	0.9831096	0	1	0.358	0.642	0.0003791979801931	0.999620802019807	1428
75	0	1	0.2135517	0.8747297	0	1	0.303	0.697	0.0015520081369808	0.998447991863019	1342
76	0	1	0.09264036	0.9962806	0	1	0.115	0.885	0.0510014202804622	0.948998579719538	1287
77	0	1	0.057021316	0.9793358	0	1	0.228	0.772	0.001128281445203	0.998871718554797	1247
78	1	0	0.13968727	0.921024	1	0	0.667	0.333	0.0040796672849675	0.995920332715032	1040
79	0	1	0.36958334	0.9626516	0	1	0.344	0.656	0.0001159623677686	0.999884037632231	1036
80	0	1	0.0397394	0.9979038	0	1	0.087	0.913	0.5	0.5	913
81	1	0	0.1105088	0.99575114	0	1	1.0	0.0	0.5	0.5	820
82	0	1	0.13688783	0.9395702	0	1	0.202	0.798	0.5	0.5	814
83	0	1	0.2870942	0.9388381	0	1	0.273	0.727	0.5	0.5	799
84	0	1	0.10014277	0.9607042	0	1	0.222	0.778	0.5	0.5	785
85	0	1	0.09365659	0.9605036	0	1	0.369	0.631	0.5	0.5	728
86	0	1	0.06385954	0.9747092	0	1	0.39	0.61	0.5	0.5	665
87	0	1	0.11592857	0.98382103	0	1	0.084	0.916	0.5	0.5	640
88	1	0	0.45302567	0.8388567	0	1	0.29	0.71	0.5	0.5	620
89	0	1	0.41682097	0.77203953	0	1	0.379	0.621	0.5	0.5	592
90	0	1	0.018426081	0.99633956	0	1	0.126	0.874	0.5	0.5	547
91	0	1	0.07250259	0.97902477	0	1	0.186	0.814	0.5	0.5	535
92	0	1	0.3533311	0.910745	0	1	0.262	0.738	0.5	0.5	526
93	0	1	0.036364704	0.9971599	0	1	0.194	0.806	0.5	0.5	503
94	0	1	0.046364848	0.99764884	0	1	0.161	0.839	0.5	0.5	500
95	0	1	0.14813173	0.9737562	0	1	0.253	0.747	0.5	0.5	494
96	0	1	0.033720095	0.9971409	0	1	0.141	0.859	0.5	0.5	493
97	0	1	0.55447525	0.8235026	0	1	0.284	0.716	0.5	0.5	450
98	0	1	0.09963675	0.9878303	0	1	0.245	0.755	0.5	0.5	431
99	1	0	0.052915074	0.99739003	0	1	0.914	0.086	0.5	0.5	428
100	0	1	0.10063662	0.9528062	0	1	0.349	0.651	0.5	0.5	408
101	0	1	0.07761187	0.9718994	0	1	0.281	0.719	0.5	0.5	403
102	0	1	0.13705781	0.9441178	0	1	0.223	0.777	0.5	0.5	402
103	0	1	0.035200737	0.99244875	0	1	0.228	0.772	0.5	0.5	391
104	0	1	0.05815574	0.9943224	0	1	0.22	0.78	0.5	0.5	391
105	0	1	0.6602528	0.68251073	0	1	0.404	0.596	0.5	0.5	367
106	0	1	0.54346913	0.6999217	0	1	0.301	0.699	0.5	0.5	328
107	0	1	0.54503965	0.6989484	0	1	0.3	0.7	0.5	0.5	328
108	0	1	0.27877378	0.9530333	0	1	0.303	0.697	0.5	0.5	326
109	1	0	0.08019125	0.99067044	0	1	0.267	0.733	0.5	0.5	321
110	1	0	0.23130919	0.93327975	0	1	0.13	0.87	0.5	0.5	310
111	1	0	0.06808761	0.99236035	0	1	0.389	0.611	0.5	0.5	303
112	1	0	0.16503851	0.9641762	0	1	0.433	0.567	0.5	0.5	297
113	0	1	0.07126117	0.99141216	0	1	0.319	0.681	0.5	0.5	289
114	0	1	0.13215098	0.9770748	0	1	0.307	0.693	0.5	0.5	284
115	0	1	0.37468034	0.9494323	0	1	0.282	0.718	0.5	0.5	281
116	0	1	0.11060614	0.9870641	0	1	0.281	0.719	0.5	0.5	275
117	0	1	0.05105912	0.98973525	0	1	0.347	0.653	0.5	0.5	265
118	0	1	0.11193061	0.986943	0	1	0.327	0.673	0.5	0.5	265
119	0	1	0.04937178	0.98935735	0	1	0.246	0.754	0.5	0.5	258
120	1	0	0.08978753	0.99506164	0	1	0.629	0.371	0.5	0.5	257
121	0	1	0.27564505	0.949337	0	1	0.369	0.631	0.5	0.5	251
122	0	1	0.097423665	0.9863801	0	1	0.273	0.727	0.5	0.5	234
123	0	1	0.13975035	0.9491168	0	1	0.292	0.708	0.5	0.5	232
124	0	1	0.16542308	0.9717967	0	1	0.382	0.618	0.5	0.5	229
125	0	1	0.2211987	0.9527044	0	1	0.245	0.755	0.5	0.5	218
126	1	0	0.7143787	0.60383713	0	1	0.318	0.682	0.5	0.5	212
127	1	0	0.13961907	0.9820267	0	1	0.379	0.621	0.5	0.5	208
128	0	1	0.107602775	0.99230254	0	1	0.355	0.645	0.5	0.5	207
129	0	1	0.33195198	0.848199	0	1	0.386	0.614	0.5	0.5	204
130	0	1	0.42532185	0.8371471	0	1	0.387	0.613	0.5	0.5	204
131	0	1	0.043874163	0.9945004	0	1	0.425	0.575	0.5	0.5	196
132	0	1	0.7031298	0.78619087	0	1	0.358	0.642	0.5	0.5	193
133	0	1	0.083505176	0.9907819	0	1	0.269	0.731	0.5	0.5	191
134	0	1	0.1511724	0.986146	0	1	0.331	0.669	0.5	0.5	191
135	0	1	0.061346587	0.98841274	0	1	0.35	0.65	0.5	0.5	188
136	0	1	0.0602082	0.9966984	0	1	0.252	0.748	0.5	0.5	188
137	0	1	0.091174915	0.9914261	0	1	0.359	0.641	0.5	0.5	185
138	0	1	0.08558512	0.9878942	0	1	0.309	0.691	0.5	0.5	182
139	1	0	0.05921431	0.99599355	0	1	0.29	0.71	0.5	0.5	178
140	0	1	0.34352034	0.86613905	0	1	0.32	0.68	0.5	0.5	171
141	0	1	0.4146479	0.7838496	0	1	0.397	0.603	0.5	0.5	169
142	0	1	0.39922464	0.79245436	0	1	0.402	0.598	0.5	0.5	169
143	0	1	0.7643877	0.6041128	0	1	0.371	0.629	0.5	0.5	168
144	0	1	0.14477438	0.94031954	0	1	0.339	0.661	0.5	0.5	166
145	0	1	0.1429203	0.94024074	0	1	0.371	0.629	0.5	0.5	166
146	0	1	0.0368015	0.99202573	0	1	0.361	0.639	0.5	0.5	163
147	1	0	0.10776811	0.9953214	0	1	0.16	0.84	0.5	0.5	163
148	0	1	0.0338954	0.99215966	0	1	0.356	0.644	0.5	0.5	163
149	0	1	0.06956342	0.99298203	0	1	0.33	0.67	0.5	0.5	159
150	1	0	0.06310903	0.99384254	0	1	0.315	0.685	0.5	0.5	152
151	0	1	0.06142916	0.9773693	0	1	0.393	0.607	0.5	0.5	149
152	1	0	0.19358006	0.99681467	0	1	0.378	0.622	0.5	0.5	147
153	0	1	0.43326634	0.89283955	0	1	0.341	0.659	0.5	0.5	146
154	0	1	0.028790044	0.99651915	0	1	0.329	0.671	0.5	0.5	143
155	0	1	0.12547162	0.976981	0	1	0.396	0.604	0.5	0.5	141
156	0	1	0.07326135	0.98617196	0	1	0.379	0.621	0.5	0.5	141
157	0	1	0.72275317	0.5814178	0	1	0.392	0.608	0.5	0.5	139
158	0	1	0.093097836	0.99868906	0	1	0.341	0.659	0.5	0.5	136
159	0	1	0.33676696	0.9024223	0	1	0.364	0.636	0.5	0.5	131
160	0	1	0.06676205	0.99305046	0	1	0.33	0.67	0.5	0.5	130
161	0	1	0.023874652	0.9958801	0	1	0.344	0.656	0.5	0.5	126
162	0	1	0.021237662	0.99608666	0	1	0.341	0.659	0.5	0.5	126
163	0	1	0.10167956	0.98356235	0	1	0.357	0.643	0.5	0.5	118
164	0	1	0.03274597	0.9982871	0	1	0.333	0.667	0.5	0.5	117
165	0	1	0.25759354	0.9732166	0	1	0.325	0.675	0.5	0.5	110
166	0	1	0.6727766	0.64176077	0	1	0.378	0.622	0.5	0.5	109
167	0	1	0.63874006	0.6225846	0	1	0.385	0.615	0.5	0.5	109
168	0	1	0.026090506	0.99686325	0	1	0.319	0.681	0.5	0.5	108
169	0	1	0.030808145	0.993973	0	1	0.393	0.607	0.5	0.5	106
170	0	1	0.07147018	0.9814291	0	1	0.339	0.661	0.5	0.5	104
171	0	1	0.05863191	0.9946773	0	1	0.402	0.598	0.5	0.5	103
172	0	1	0.20215072	0.9070221	0	1	0.319	0.681	0.5	0.5	103
173	0	1	0.06720997	0.986926	0	1	0.415	0.585	0.5	0.5	102
174	0	1	0.07359027	0.9804323	0	1	0.373	0.627	0.5	0.5	100
175	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	99
176	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	95
177	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	95
178	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	94
179	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	94
180	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	93
181	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	93
182	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	83
183	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	82
184	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	82
185	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	80
186	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	79
187	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	78
188	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	76
189	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	74
190	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	70
191	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	68
192	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	66
193	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	66
194	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
195	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
196	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
197	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
198	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
199	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
200	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
201	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	65
202	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	57
203	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	55
204	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	49
205	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	47
206	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43
207	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	32
208	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	32
209	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	32
210	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	32
211	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	25
212	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	24
213	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	24
214	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	23
215	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	21
216	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	18
217	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	14
218	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	14
219	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8
220	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
221	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6
222	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6
223	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	5
224	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	5
225	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	4
226	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	4
227	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	3
228	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
229	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
230	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
231	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
232	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
233	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
234	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
235	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
236	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
237	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
238	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
239	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
240	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
241	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
242	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
243	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
244	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
245	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
246	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
247	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
248	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
249	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
250	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
