chromosome	contig	contig_len
CH_1	359	247
CH_1	360	245
CH_1	361	244
CH_1	362	243
CH_1	363	242
CH_1	364	242
CH_1	365	242
CH_1	366	240
CH_1	367	240
CH_1	368	239
CH_1	369	239
CH_1	370	239
CH_1	371	238
CH_1	372	237
CH_1	373	232
CH_1	374	232
CH_1	375	230
CH_1	376	230
CH_1	377	228
CH_1	378	228
CH_1	379	227
CH_1	381	226
CH_1	382	225
CH_1	383	225
CH_1	384	225
CH_1	385	224
CH_1	386	224
CH_1	387	224
CH_1	388	223
CH_1	389	222
CH_1	390	220
CH_1	391	217
CH_1	392	215
CH_1	393	214
CH_1	394	213
CH_1	395	211
CH_1	396	211
CH_1	397	210
CH_1	398	210
CH_1	399	206
CH_1	400	205
CH_1	401	205
CH_1	402	205
CH_1	403	205
CH_1	404	204
CH_1	405	203
CH_1	406	203
CH_1	407	203
CH_1	408	202
CH_1	409	202
CH_1	410	200
CH_1	411	199
CH_1	412	198
CH_1	413	197
CH_1	414	196
CH_1	415	196
CH_1	416	196
CH_1	417	195
CH_1	418	195
CH_1	419	195
CH_1	420	195
CH_1	421	194
CH_1	422	194
CH_1	423	193
CH_1	424	191
CH_1	425	191
CH_1	426	191
CH_1	427	188
CH_1	428	188
CH_1	429	188
CH_1	430	186
CH_1	431	186
CH_1	432	185
CH_1	433	185
CH_1	434	184
CH_1	435	183
CH_1	436	182
CH_1	437	182
CH_1	438	182
CH_1	439	181
CH_1	440	179
CH_1	441	178
CH_1	442	178
CH_1	443	178
CH_1	444	177
CH_1	445	177
CH_1	446	176
CH_1	447	176
CH_1	448	176
CH_1	449	176
CH_1	450	176
CH_1	451	175
CH_1	452	175
CH_1	453	174
CH_1	454	173
CH_1	455	172
CH_1	456	171
CH_1	457	169
CH_1	458	168
CH_1	459	168
CH_1	460	168
CH_1	461	167
CH_1	462	166
CH_1	463	166
CH_1	464	166
CH_1	465	166
CH_1	466	166
CH_1	467	164
CH_1	468	164
CH_1	469	162
CH_1	470	162
CH_1	471	161
CH_1	472	160
CH_1	473	160
CH_1	474	159
CH_1	475	159
CH_1	476	158
CH_1	477	157
CH_1	478	157
CH_1	479	156
CH_1	480	156
CH_1	481	156
CH_1	482	155
CH_1	483	154
CH_1	484	154
CH_1	485	154
CH_1	486	154
CH_1	487	153
CH_1	488	153
CH_1	489	153
CH_1	490	152
CH_1	491	152
CH_1	492	151
CH_1	493	151
CH_1	494	150
CH_1	495	146
CH_1	496	146
CH_1	497	146
CH_1	498	145
CH_1	499	144
CH_1	500	143
CH_1	501	143
CH_1	502	143
CH_1	503	143
CH_1	504	142
CH_1	505	141
CH_1	506	141
CH_1	507	141
CH_1	508	140
CH_1	509	140
CH_1	510	140
CH_1	511	140
CH_1	512	139
CH_1	513	139
CH_1	514	138
CH_1	515	137
CH_1	516	137
CH_1	517	136
CH_1	518	135
CH_1	519	135
CH_1	520	135
CH_1	521	133
CH_1	522	133
CH_1	523	132
CH_1	524	132
CH_1	525	131
CH_1	526	131
CH_1	527	130
CH_1	528	130
CH_1	529	130
CH_1	530	130
CH_1	531	130
CH_1	532	130
CH_1	533	130
CH_1	534	129
CH_1	535	129
CH_1	536	129
CH_1	537	129
CH_1	538	129
CH_1	539	128
CH_1	540	128
CH_1	541	128
CH_1	542	128
CH_1	543	127
CH_1	544	125
CH_1	545	125
CH_1	546	125
CH_1	547	125
CH_1	548	125
CH_1	549	125
CH_1	550	124
CH_1	551	124
CH_1	552	123
CH_1	553	123
CH_1	554	123
CH_1	555	122
CH_1	556	121
CH_1	557	121
CH_1	558	121
CH_1	559	119
CH_1	560	117
CH_1	561	116
CH_1	562	115
CH_1	563	115
CH_1	564	115
CH_1	565	114
CH_1	566	113
CH_1	567	112
CH_1	568	112
CH_1	569	112
CH_1	570	112
CH_1	571	112
CH_1	572	111
CH_1	573	111
CH_1	574	110
CH_1	575	110
CH_1	576	110
CH_1	577	110
CH_1	578	109
CH_1	579	109
CH_1	580	109
CH_1	581	109
CH_1	582	109
CH_1	583	107
CH_1	584	106
CH_1	585	106
CH_1	586	106
CH_1	587	106
CH_1	588	105
CH_1	589	105
CH_1	590	104
CH_1	591	104
CH_1	592	103
CH_1	593	103
CH_1	594	103
CH_1	595	103
CH_1	596	102
CH_1	597	102
CH_1	598	102
CH_1	599	102
CH_1	600	102
CH_1	601	101
CH_1	602	100
CH_1	603	98
CH_1	604	97
CH_1	605	96
CH_1	606	95
CH_1	607	95
CH_1	608	94
CH_1	609	94
CH_1	610	93
CH_1	611	93
CH_1	612	93
CH_1	613	93
CH_1	614	92
CH_1	615	91
CH_1	616	90
CH_1	617	90
CH_1	618	89
CH_1	619	89
CH_1	620	89
CH_1	621	88
CH_1	622	88
CH_1	623	88
CH_1	624	87
CH_1	625	87
CH_1	627	86
CH_1	628	86
CH_1	629	86
CH_1	630	86
CH_1	631	85
CH_1	632	83
CH_1	633	83
CH_1	634	82
CH_1	635	82
CH_1	636	81
CH_1	637	81
CH_1	638	81
CH_1	639	81
CH_1	640	80
CH_1	641	80
CH_1	642	80
CH_1	644	79
CH_1	645	79
CH_1	646	79
CH_1	647	78
CH_1	648	78
CH_1	649	78
CH_1	650	78
CH_1	651	77
CH_1	652	77
CH_1	653	77
CH_1	654	77
CH_1	655	76
CH_1	656	76
CH_1	657	74
CH_1	658	74
CH_1	659	74
CH_1	660	74
CH_1	661	74
CH_1	662	73
CH_1	663	73
CH_1	664	73
CH_1	665	73
CH_1	666	72
CH_1	667	72
CH_1	668	72
CH_1	669	72
CH_1	670	72
CH_1	671	72
CH_1	672	72
CH_1	673	72
CH_1	674	71
CH_1	675	71
CH_1	676	70
CH_1	677	70
CH_1	678	70
CH_1	679	69
CH_1	680	69
CH_1	681	68
CH_1	682	67
CH_1	683	67
CH_1	684	66
CH_1	685	65
CH_1	686	65
CH_1	687	65
CH_1	688	65
CH_1	689	65
CH_1	690	65
CH_1	691	64
CH_1	692	64
CH_1	693	64
CH_1	694	64
CH_1	695	64
CH_1	696	64
CH_1	697	64
CH_1	698	64
CH_1	699	63
CH_1	700	63
CH_1	701	63
CH_1	702	62
CH_1	703	61
CH_1	704	61
CH_1	705	61
CH_1	706	59
CH_1	707	59
CH_1	708	59
CH_1	709	59
CH_1	710	59
CH_1	711	58
CH_1	712	58
CH_1	713	58
CH_1	714	57
CH_1	715	57
CH_1	716	57
CH_1	717	56
CH_1	718	56
CH_1	719	56
CH_1	720	56
CH_1	721	56
CH_1	722	55
CH_1	723	55
CH_1	724	55
CH_1	725	55
CH_1	726	54
CH_1	727	54
CH_1	728	53
CH_1	729	53
CH_1	730	52
CH_1	731	52
CH_1	732	52
CH_1	734	51
CH_1	735	51
CH_1	736	50
CH_1	737	50
CH_1	738	50
CH_1	739	50
CH_1	740	48
CH_1	741	48
CH_1	742	48
CH_1	743	47
CH_1	744	47
CH_1	745	47
CH_1	746	46
CH_1	747	46
CH_1	748	46
CH_1	749	44
CH_1	750	44
CH_1	751	44
CH_1	752	44
CH_1	753	44
CH_1	754	44
CH_1	755	44
CH_1	756	44
CH_1	757	43
CH_1	758	43
CH_1	759	43
CH_1	760	42
CH_1	761	42
CH_1	762	42
CH_1	763	41
CH_1	764	41
CH_1	765	41
CH_1	766	39
CH_1	767	39
CH_1	768	39
CH_1	769	39
CH_1	770	39
CH_1	771	39
CH_1	772	39
CH_1	773	38
CH_1	774	37
CH_1	775	37
CH_1	776	34
CH_1	777	34
CH_1	778	34
CH_1	779	34
CH_1	780	34
CH_1	781	34
CH_1	782	33
CH_1	783	33
CH_1	784	33
CH_1	785	33
CH_1	786	33
CH_1	787	33
CH_1	788	33
CH_1	789	33
CH_1	790	32
CH_1	791	32
CH_1	792	31
CH_1	793	30
CH_1	794	30
CH_1	795	29
CH_1	796	28
CH_1	797	28
