chromosome	contig	contig_len
CH_1	124	743
CH_1	125	725
CH_1	126	720
CH_1	127	709
CH_1	128	701
CH_1	129	697
CH_1	130	694
CH_1	131	686
CH_1	132	671
CH_1	133	625
CH_1	134	625
CH_1	135	601
CH_1	136	589
CH_1	137	583
CH_1	138	583
CH_1	139	568
CH_1	140	555
CH_1	141	555
CH_1	142	555
CH_1	143	552
CH_1	144	537
CH_1	145	535
CH_1	146	518
CH_1	147	518
CH_1	148	512
CH_1	149	512
CH_1	150	492
CH_1	151	482
CH_1	152	466
CH_1	153	451
CH_1	154	446
CH_1	155	439
CH_1	156	428
CH_1	157	427
CH_1	158	427
CH_1	159	427
CH_1	160	424
CH_1	161	418
CH_1	162	418
CH_1	163	410
CH_1	164	404
CH_1	165	395
CH_1	166	372
CH_1	167	368
CH_1	168	368
CH_1	169	361
CH_1	170	358
CH_1	171	357
CH_1	172	349
CH_1	173	337
CH_1	174	335
CH_1	175	331
CH_1	176	329
CH_1	177	329
CH_1	178	325
CH_1	179	325
CH_1	180	321
CH_1	181	304
CH_1	182	304
CH_1	183	302
CH_1	184	300
CH_1	185	298
CH_1	186	297
CH_1	187	295
CH_1	188	295
CH_1	189	291
CH_1	190	290
CH_1	191	287
CH_1	192	285
CH_1	193	282
CH_1	194	280
CH_1	195	279
CH_1	196	278
CH_1	197	275
CH_1	198	275
CH_1	199	275
CH_1	200	274
CH_1	201	272
CH_1	202	267
CH_1	203	263
CH_1	204	260
CH_1	205	259
CH_1	206	257
CH_1	207	257
CH_1	208	253
CH_1	209	252
CH_1	210	249
CH_1	211	242
CH_1	212	237
CH_1	213	237
CH_1	214	230
CH_1	215	226
CH_1	216	224
CH_1	217	216
CH_1	218	215
CH_1	219	213
CH_1	220	212
CH_1	221	207
CH_1	222	206
CH_1	223	205
CH_1	224	199
CH_1	225	197
CH_1	226	197
CH_1	227	194
CH_1	228	194
CH_1	229	193
CH_1	230	191
CH_1	231	191
CH_1	232	191
CH_1	233	191
CH_1	234	190
CH_1	235	190
CH_1	236	189
CH_1	237	189
CH_1	238	189
CH_1	239	188
CH_1	240	188
CH_1	241	188
CH_1	242	182
CH_1	243	181
CH_1	244	181
CH_1	245	179
CH_1	246	173
CH_1	247	169
CH_1	248	169
CH_1	249	167
CH_1	250	167
CH_1	251	167
CH_1	252	167
CH_1	253	166
CH_1	254	165
CH_1	255	162
CH_1	256	161
CH_1	257	157
CH_1	258	157
CH_1	259	157
CH_1	260	155
CH_1	261	155
CH_1	262	155
CH_1	263	154
CH_1	264	154
CH_1	265	154
CH_1	266	153
CH_1	267	152
CH_1	268	151
CH_1	269	149
CH_1	270	148
CH_1	271	148
CH_1	272	147
CH_1	273	146
CH_1	274	145
CH_1	275	145
CH_1	276	141
CH_1	277	141
CH_1	278	141
CH_1	279	140
CH_1	280	139
CH_1	281	139
CH_1	282	139
CH_1	283	139
CH_1	284	138
CH_1	285	138
CH_1	286	137
CH_1	287	137
CH_1	288	135
CH_1	289	134
CH_1	290	134
CH_1	291	133
CH_1	292	132
CH_1	293	131
CH_1	294	131
CH_1	295	131
CH_1	296	130
CH_1	297	129
CH_1	298	128
CH_1	299	128
CH_1	300	128
CH_1	301	124
CH_1	302	122
CH_1	303	121
CH_1	304	120
CH_1	305	119
CH_1	306	119
CH_1	307	118
CH_1	308	117
CH_1	309	116
CH_1	310	116
CH_1	311	115
CH_1	312	115
CH_1	313	114
CH_1	314	112
CH_1	315	112
CH_1	316	112
CH_1	317	109
CH_1	318	105
CH_1	319	105
CH_1	320	105
CH_1	321	105
CH_1	322	103
CH_1	323	103
CH_1	324	103
CH_1	325	102
CH_1	326	101
CH_1	327	101
CH_1	328	98
CH_1	329	97
CH_1	330	97
CH_1	331	97
CH_1	333	91
CH_1	334	91
CH_1	335	89
CH_1	336	89
CH_1	337	88
CH_1	338	88
CH_1	339	87
CH_1	341	87
CH_1	342	86
CH_1	343	86
CH_1	344	74
CH_1	345	73
CH_1	346	73
CH_1	347	72
CH_1	348	71
CH_1	349	71
CH_1	350	71
CH_1	351	69
CH_1	352	68
CH_1	353	66
CH_1	354	65
CH_1	355	64
CH_1	356	64
CH_1	357	64
CH_1	358	64
CH_1	359	60
CH_1	362	48
CH_1	363	48
CH_1	364	48
CH_1	365	43
CH_1	367	42
CH_1	368	41
CH_1	369	40
CH_1	370	40
CH_1	371	36
CH_1	372	36
CH_1	373	35
CH_1	374	31
CH_1	375	31
CH_1	376	31
CH_1	377	29
CH_1	378	29
CH_1	379	28
CH_1	380	28
CH_1	381	28
