chromosome	contig	contig_len
CH_1	202	257
CH_1	203	257
CH_1	204	255
CH_1	205	255
CH_1	206	254
CH_1	207	253
CH_1	208	249
CH_1	209	244
CH_1	210	244
CH_1	211	242
CH_1	212	240
CH_1	213	239
CH_1	214	235
CH_1	215	235
CH_1	216	235
CH_1	217	235
CH_1	218	231
CH_1	219	231
CH_1	220	231
CH_1	221	229
CH_1	222	228
CH_1	223	226
CH_1	224	223
CH_1	225	223
CH_1	226	223
CH_1	227	222
CH_1	228	218
CH_1	229	212
CH_1	230	212
CH_1	231	209
CH_1	232	208
CH_1	233	208
CH_1	234	207
CH_1	235	207
CH_1	236	207
CH_1	237	207
CH_1	238	204
CH_1	239	203
CH_1	240	202
CH_1	241	202
CH_1	242	200
CH_1	243	200
CH_1	244	200
CH_1	245	199
CH_1	246	199
CH_1	247	197
CH_1	248	196
CH_1	249	195
CH_1	250	189
CH_1	251	189
CH_1	252	189
CH_1	253	188
CH_1	254	187
CH_1	255	187
CH_1	256	186
CH_1	257	186
CH_1	258	184
CH_1	259	184
CH_1	260	184
CH_1	261	183
CH_1	262	182
CH_1	263	182
CH_1	264	182
CH_1	265	182
CH_1	266	181
CH_1	267	180
CH_1	268	180
CH_1	269	179
CH_1	270	179
CH_1	271	177
CH_1	272	176
CH_1	273	176
CH_1	274	176
CH_1	275	175
CH_1	276	175
CH_1	277	174
CH_1	278	170
CH_1	279	170
CH_1	280	169
CH_1	281	168
CH_1	282	168
CH_1	283	167
CH_1	284	166
CH_1	285	164
CH_1	286	163
CH_1	287	163
CH_1	288	162
CH_1	289	162
CH_1	290	159
CH_1	291	157
CH_1	292	157
CH_1	293	156
CH_1	294	156
CH_1	295	155
CH_1	296	155
CH_1	297	155
CH_1	298	154
CH_1	299	154
CH_1	300	153
CH_1	301	153
CH_1	302	153
CH_1	303	153
CH_1	304	152
CH_1	305	152
CH_1	306	149
CH_1	307	149
CH_1	308	147
CH_1	309	146
CH_1	310	146
CH_1	311	146
CH_1	312	146
CH_1	313	146
CH_1	314	145
CH_1	315	144
CH_1	316	144
CH_1	317	143
CH_1	318	143
CH_1	319	140
CH_1	320	140
CH_1	321	140
CH_1	322	139
CH_1	323	139
CH_1	324	139
CH_1	325	138
CH_1	326	138
CH_1	327	138
CH_1	328	138
CH_1	329	137
CH_1	330	137
CH_1	331	136
CH_1	332	136
CH_1	333	135
CH_1	334	134
CH_1	335	131
CH_1	336	131
CH_1	337	131
CH_1	338	130
CH_1	339	130
CH_1	340	130
CH_1	341	129
CH_1	342	128
CH_1	343	128
CH_1	344	128
CH_1	345	125
CH_1	346	125
CH_1	347	124
CH_1	348	122
CH_1	349	118
CH_1	350	117
CH_1	351	117
CH_1	352	115
CH_1	353	115
CH_1	354	112
CH_1	355	112
CH_1	356	112
CH_1	357	112
CH_1	358	111
CH_1	359	109
CH_1	360	107
CH_1	361	107
CH_1	362	105
CH_1	363	101
CH_1	364	100
CH_1	365	100
CH_1	366	92
CH_1	367	92
CH_1	368	91
CH_1	369	91
CH_1	370	91
CH_1	371	89
CH_1	372	88
CH_1	373	88
CH_1	374	88
CH_1	375	88
CH_1	376	86
CH_1	377	86
CH_1	378	79
CH_1	379	79
CH_1	380	77
CH_1	381	75
CH_1	382	71
CH_1	383	70
CH_1	386	68
CH_1	387	67
CH_1	388	67
CH_1	390	60
CH_1	391	52
CH_1	392	52
CH_1	393	50
CH_1	394	49
CH_1	395	49
CH_1	396	49
CH_1	397	43
CH_1	398	43
CH_1	399	42
CH_1	400	41
CH_1	401	41
CH_1	402	41
CH_1	403	40
CH_1	404	40
CH_1	405	37
CH_1	406	36
CH_1	407	35
CH_1	408	35
CH_1	409	34
CH_1	410	34
CH_1	411	34
CH_1	412	33
CH_1	413	33
CH_1	414	33
CH_1	415	33
CH_1	416	30
