chromosome	contig	contig_len
CH_1	203	231
CH_1	204	228
CH_1	205	225
CH_1	206	225
CH_1	207	224
CH_1	208	223
CH_1	209	222
CH_1	210	222
CH_1	211	221
CH_1	212	218
CH_1	213	218
CH_1	214	218
CH_1	215	205
CH_1	216	203
CH_1	217	197
CH_1	218	194
CH_1	220	190
CH_1	221	190
CH_1	222	190
CH_1	223	189
CH_1	224	188
CH_1	225	188
CH_1	226	185
CH_1	227	184
CH_1	228	182
CH_1	229	181
CH_1	230	180
CH_1	231	180
CH_1	232	176
CH_1	233	176
CH_1	234	176
CH_1	235	172
CH_1	236	168
CH_1	237	162
CH_1	238	162
CH_1	239	162
CH_1	240	161
CH_1	241	160
CH_1	242	160
CH_1	243	159
CH_1	244	158
CH_1	245	156
CH_1	246	156
CH_1	247	156
CH_1	248	155
CH_1	249	154
CH_1	250	154
CH_1	251	152
CH_1	252	151
CH_1	253	148
CH_1	254	147
CH_1	255	145
CH_1	256	145
CH_1	257	143
CH_1	258	142
CH_1	259	141
CH_1	260	140
CH_1	261	140
CH_1	262	138
CH_1	263	136
CH_1	264	134
CH_1	265	133
CH_1	266	133
CH_1	267	133
CH_1	268	132
CH_1	269	132
CH_1	270	131
CH_1	271	131
CH_1	272	130
CH_1	273	128
CH_1	274	128
CH_1	275	127
CH_1	276	122
CH_1	277	121
CH_1	278	120
CH_1	279	118
CH_1	280	117
CH_1	281	116
CH_1	282	115
CH_1	283	114
CH_1	284	113
CH_1	285	113
CH_1	286	107
CH_1	287	106
CH_1	288	104
CH_1	289	103
CH_1	290	102
CH_1	291	102
CH_1	292	102
CH_1	293	101
CH_1	294	101
CH_1	295	95
CH_1	296	90
CH_1	297	89
CH_1	298	83
CH_1	299	83
CH_1	300	81
CH_1	301	79
CH_1	302	79
CH_1	303	79
CH_1	304	79
CH_1	305	77
CH_1	306	75
CH_1	307	75
CH_1	308	70
CH_1	309	70
CH_1	310	70
CH_1	311	62
CH_1	312	62
CH_1	313	56
CH_1	314	51
CH_1	315	51
CH_1	316	48
CH_1	317	48
CH_1	318	48
CH_1	319	48
CH_1	320	48
CH_1	321	45
CH_1	322	45
CH_1	323	44
CH_1	324	44
CH_1	325	43
CH_1	326	43
CH_1	327	43
CH_1	328	41
CH_1	329	41
CH_1	330	40
CH_1	331	39
CH_1	332	39
CH_1	333	39
CH_1	334	38
CH_1	335	36
CH_1	336	35
CH_1	337	35
CH_1	338	33
CH_1	339	33
CH_1	340	32
CH_1	341	31
CH_1	342	31
CH_1	343	30
CH_1	345	29
CH_1	346	28
