chromosome	contig	contig_len
CH_1	209	205
CH_1	210	202
CH_1	211	201
CH_1	213	200
CH_1	214	198
CH_1	215	197
CH_1	216	195
CH_1	217	194
CH_1	218	194
CH_1	219	194
CH_1	221	194
CH_1	222	193
CH_1	223	191
CH_1	224	190
CH_1	225	190
CH_1	227	189
CH_1	228	189
CH_1	229	188
CH_1	231	184
CH_1	233	176
CH_1	234	173
CH_1	235	170
CH_1	236	169
CH_1	237	167
CH_1	238	167
CH_1	239	166
CH_1	240	166
CH_1	241	165
CH_1	242	164
CH_1	243	163
CH_1	246	158
CH_1	247	157
CH_1	249	155
CH_1	250	155
CH_1	251	154
CH_1	252	153
CH_1	253	151
CH_1	254	147
CH_1	255	145
CH_1	256	144
CH_1	257	143
CH_1	258	143
CH_1	259	143
CH_1	261	141
CH_1	262	139
CH_1	263	139
CH_1	264	139
CH_1	266	138
CH_1	267	137
CH_1	268	137
CH_1	269	137
CH_1	270	136
CH_1	271	136
CH_1	272	136
CH_1	274	136
CH_1	275	135
CH_1	276	134
CH_1	277	134
CH_1	278	134
CH_1	279	134
CH_1	280	133
CH_1	281	133
CH_1	282	132
CH_1	283	132
CH_1	284	132
CH_1	285	131
CH_1	286	129
CH_1	287	128
CH_1	288	128
CH_1	289	127
CH_1	290	125
CH_1	291	125
CH_1	292	121
CH_1	293	120
CH_1	294	115
CH_1	295	115
CH_1	296	112
CH_1	298	110
CH_1	299	110
CH_1	300	110
CH_1	301	107
CH_1	302	105
CH_1	303	105
CH_1	305	102
CH_1	306	102
CH_1	307	101
CH_1	308	101
CH_1	309	99
CH_1	310	98
CH_1	311	98
CH_1	312	97
CH_1	313	96
CH_1	314	96
CH_1	316	88
CH_1	317	88
CH_1	318	83
CH_1	319	83
CH_1	320	82
CH_1	321	82
CH_1	322	79
CH_1	323	78
CH_1	324	78
CH_1	325	76
CH_1	326	74
CH_1	327	74
CH_1	328	74
CH_1	329	74
CH_1	330	74
CH_1	331	74
CH_1	332	73
CH_1	333	73
CH_1	334	73
CH_1	335	72
CH_1	337	72
CH_1	338	69
CH_1	339	69
CH_1	340	67
CH_1	341	67
CH_1	342	65
CH_1	343	65
CH_1	344	64
CH_1	345	64
CH_1	346	64
CH_1	347	63
CH_1	348	63
CH_1	349	63
CH_1	350	62
CH_1	352	61
CH_1	353	54
CH_1	354	50
CH_1	355	50
CH_1	356	48
CH_1	357	48
CH_1	358	46
CH_1	359	45
CH_1	360	43
CH_1	361	43
CH_1	363	42
CH_1	364	41
CH_1	365	40
CH_1	366	40
CH_1	367	40
CH_1	368	40
CH_1	369	35
CH_1	370	35
CH_1	371	31
CH_1	372	31
CH_1	373	31
CH_1	374	30
CH_1	375	29
CH_1	377	28
