chromosome	contig	contig_len
CH_1	203	363
CH_1	204	363
CH_1	205	361
CH_1	206	361
CH_1	207	356
CH_1	208	335
CH_1	209	332
CH_1	210	330
CH_1	211	328
CH_1	212	328
CH_1	213	326
CH_1	214	325
CH_1	215	318
CH_1	216	315
CH_1	217	312
CH_1	218	305
CH_1	219	305
CH_1	220	305
CH_1	221	291
CH_1	222	290
CH_1	223	287
CH_1	224	284
CH_1	225	283
CH_1	226	282
CH_1	227	280
CH_1	228	276
CH_1	229	271
CH_1	230	268
CH_1	231	260
CH_1	232	256
CH_1	233	254
CH_1	234	253
CH_1	235	248
CH_1	236	247
CH_1	237	245
CH_1	238	244
CH_1	239	238
CH_1	240	235
CH_1	241	234
CH_1	242	232
CH_1	243	232
CH_1	244	231
CH_1	245	231
CH_1	246	231
CH_1	247	230
CH_1	248	226
CH_1	249	225
CH_1	250	223
CH_1	251	222
CH_1	252	222
CH_1	253	219
CH_1	254	217
CH_1	255	216
CH_1	256	213
CH_1	257	211
CH_1	258	210
CH_1	259	206
CH_1	260	205
CH_1	261	204
CH_1	262	204
CH_1	263	202
CH_1	264	202
CH_1	265	202
CH_1	266	199
CH_1	267	196
CH_1	268	195
CH_1	269	192
CH_1	270	191
CH_1	271	190
CH_1	272	190
CH_1	273	190
CH_1	274	187
CH_1	275	185
CH_1	276	185
CH_1	277	185
CH_1	278	184
CH_1	279	182
CH_1	280	176
CH_1	281	174
CH_1	282	172
CH_1	283	171
CH_1	284	171
CH_1	285	171
CH_1	286	169
CH_1	287	168
CH_1	288	168
CH_1	289	167
CH_1	290	167
CH_1	291	164
CH_1	292	164
CH_1	293	160
CH_1	294	159
CH_1	295	159
CH_1	296	159
CH_1	297	158
CH_1	298	158
CH_1	299	158
CH_1	300	157
CH_1	301	155
CH_1	302	152
CH_1	303	151
CH_1	304	151
CH_1	305	149
CH_1	306	148
CH_1	307	146
CH_1	308	145
CH_1	309	145
CH_1	310	145
CH_1	311	143
CH_1	312	143
CH_1	313	142
CH_1	314	142
CH_1	315	141
CH_1	316	141
CH_1	317	137
CH_1	318	136
CH_1	319	136
CH_1	320	135
CH_1	321	135
CH_1	322	135
CH_1	323	135
CH_1	324	134
CH_1	325	134
CH_1	326	134
CH_1	327	133
CH_1	328	133
CH_1	329	132
CH_1	330	132
CH_1	331	130
CH_1	332	129
CH_1	333	129
CH_1	334	128
CH_1	335	127
CH_1	336	127
CH_1	337	127
CH_1	338	127
CH_1	339	127
CH_1	340	127
CH_1	341	127
CH_1	342	126
CH_1	343	126
CH_1	344	124
CH_1	345	124
CH_1	346	124
CH_1	347	124
CH_1	348	124
CH_1	349	123
CH_1	350	123
CH_1	351	121
CH_1	352	119
CH_1	353	118
CH_1	354	118
CH_1	355	118
CH_1	356	116
CH_1	357	116
CH_1	358	114
CH_1	359	114
CH_1	360	113
CH_1	361	113
CH_1	362	111
CH_1	363	111
CH_1	364	110
CH_1	365	110
CH_1	366	109
CH_1	367	109
CH_1	368	109
CH_1	369	109
CH_1	370	108
CH_1	371	108
CH_1	372	107
CH_1	373	107
CH_1	374	106
CH_1	375	105
CH_1	376	105
CH_1	377	105
CH_1	378	104
CH_1	379	104
CH_1	380	101
CH_1	381	101
CH_1	382	100
CH_1	383	100
CH_1	384	98
CH_1	385	98
CH_1	386	94
CH_1	387	93
CH_1	388	93
CH_1	389	89
CH_1	390	86
CH_1	391	82
CH_1	392	81
CH_1	393	81
CH_1	394	79
CH_1	395	78
CH_1	396	77
CH_1	397	77
CH_1	398	76
CH_1	399	75
CH_1	400	74
CH_1	401	72
CH_1	402	72
CH_1	403	72
CH_1	404	71
CH_1	405	71
CH_1	406	71
CH_1	407	71
CH_1	408	70
CH_1	409	70
CH_1	410	70
CH_1	411	68
CH_1	412	66
CH_1	413	65
CH_1	414	64
CH_1	415	64
CH_1	416	64
CH_1	417	64
CH_1	418	63
CH_1	419	62
CH_1	420	62
CH_1	421	61
CH_1	422	58
CH_1	423	58
CH_1	424	57
CH_1	425	56
CH_1	426	56
CH_1	427	55
CH_1	428	53
CH_1	429	52
CH_1	430	52
CH_1	431	50
CH_1	432	49
CH_1	433	47
CH_1	434	47
CH_1	435	46
CH_1	436	46
CH_1	437	46
CH_1	438	44
CH_1	439	44
CH_1	440	43
CH_1	441	43
CH_1	442	42
CH_1	443	41
CH_1	444	41
CH_1	445	39
CH_1	446	37
CH_1	447	36
CH_1	448	36
CH_1	449	36
CH_1	450	35
CH_1	451	33
CH_1	452	33
CH_1	453	33
CH_1	454	32
CH_1	455	31
CH_1	456	30
CH_1	457	30
CH_1	458	30
CH_1	459	28
CH_1	460	28
CH_1	461	28
