chromosome	contig	contig_len
CH_1	207	418
CH_1	208	416
CH_1	209	406
CH_1	210	401
CH_1	211	398
CH_1	212	397
CH_1	213	396
CH_1	214	395
CH_1	215	391
CH_1	216	391
CH_1	217	387
CH_1	218	385
CH_1	219	385
CH_1	220	378
CH_1	221	376
CH_1	222	376
CH_1	223	362
CH_1	224	350
CH_1	225	349
CH_1	226	344
CH_1	227	337
CH_1	228	329
CH_1	229	329
CH_1	230	327
CH_1	231	326
CH_1	232	325
CH_1	233	323
CH_1	234	315
CH_1	235	314
CH_1	236	311
CH_1	237	311
CH_1	238	309
CH_1	239	306
CH_1	240	306
CH_1	241	305
CH_1	242	305
CH_1	243	304
CH_1	244	303
CH_1	245	303
CH_1	246	301
CH_1	247	301
CH_1	248	297
CH_1	249	296
CH_1	250	296
CH_1	251	294
CH_1	252	293
CH_1	253	293
CH_1	254	289
CH_1	255	289
CH_1	256	288
CH_1	257	286
CH_1	258	285
CH_1	259	283
CH_1	260	283
CH_1	261	281
CH_1	262	280
CH_1	263	280
CH_1	264	277
CH_1	265	277
CH_1	266	275
CH_1	267	272
CH_1	268	270
CH_1	269	270
CH_1	270	270
CH_1	271	269
CH_1	272	267
CH_1	273	265
CH_1	274	265
CH_1	275	259
CH_1	276	257
CH_1	277	256
CH_1	278	254
CH_1	279	254
CH_1	280	253
CH_1	281	251
CH_1	282	251
CH_1	284	251
CH_1	285	251
CH_1	286	250
CH_1	287	249
CH_1	288	248
CH_1	289	246
CH_1	290	245
CH_1	291	243
CH_1	292	242
CH_1	294	241
CH_1	295	239
CH_1	296	238
CH_1	297	238
CH_1	298	236
CH_1	299	234
CH_1	300	233
CH_1	301	229
CH_1	302	228
CH_1	303	213
CH_1	304	210
CH_1	305	209
CH_1	306	207
CH_1	307	207
CH_1	308	206
CH_1	309	202
CH_1	310	200
CH_1	311	197
CH_1	312	197
CH_1	314	195
CH_1	315	195
CH_1	316	194
CH_1	317	193
CH_1	318	193
CH_1	319	192
CH_1	321	189
CH_1	322	188
CH_1	323	182
CH_1	325	174
CH_1	326	174
CH_1	327	173
CH_1	328	173
CH_1	329	172
CH_1	330	171
CH_1	332	168
CH_1	333	168
CH_1	334	164
CH_1	335	162
CH_1	336	162
CH_1	337	161
CH_1	338	161
CH_1	339	159
CH_1	340	158
CH_1	341	158
CH_1	342	158
CH_1	343	156
CH_1	344	156
CH_1	345	155
CH_1	346	155
CH_1	347	154
CH_1	348	153
CH_1	349	153
CH_1	351	152
CH_1	352	152
CH_1	353	151
CH_1	355	151
CH_1	357	151
CH_1	358	151
CH_1	360	150
CH_1	361	150
CH_1	362	149
CH_1	363	149
CH_1	364	146
CH_1	365	146
CH_1	366	146
CH_1	367	146
CH_1	368	145
CH_1	369	145
CH_1	370	145
CH_1	371	144
CH_1	373	143
CH_1	374	143
CH_1	376	143
CH_1	377	142
CH_1	378	140
CH_1	379	140
CH_1	381	140
CH_1	382	139
CH_1	383	138
CH_1	384	137
CH_1	385	137
CH_1	386	136
CH_1	387	136
CH_1	388	135
CH_1	389	135
CH_1	390	135
CH_1	392	135
CH_1	393	134
CH_1	394	134
CH_1	395	134
CH_1	397	132
CH_1	398	132
CH_1	399	131
CH_1	400	131
CH_1	401	131
CH_1	404	130
CH_1	405	129
CH_1	406	128
CH_1	408	127
CH_1	409	127
CH_1	410	126
CH_1	411	126
CH_1	412	124
CH_1	413	124
CH_1	414	124
CH_1	415	124
CH_1	417	120
CH_1	418	120
CH_1	419	120
CH_1	420	117
CH_1	421	113
CH_1	423	109
CH_1	424	109
CH_1	425	103
CH_1	426	103
CH_1	427	103
CH_1	428	102
CH_1	429	101
CH_1	431	100
CH_1	432	93
CH_1	433	93
CH_1	434	90
CH_1	435	89
CH_1	436	87
CH_1	439	86
CH_1	440	86
CH_1	441	86
CH_1	443	85
CH_1	444	83
CH_1	445	83
CH_1	447	81
CH_1	449	80
CH_1	450	78
CH_1	451	77
CH_1	452	77
CH_1	453	76
CH_1	454	75
CH_1	456	73
CH_1	457	73
CH_1	458	73
CH_1	460	72
CH_1	461	72
CH_1	462	70
CH_1	463	70
CH_1	464	69
CH_1	465	68
CH_1	466	68
CH_1	468	66
CH_1	469	65
CH_1	470	65
CH_1	471	65
CH_1	473	65
CH_1	474	65
CH_1	475	63
CH_1	476	63
CH_1	477	61
CH_1	478	60
CH_1	479	60
CH_1	480	59
CH_1	481	59
CH_1	482	58
CH_1	483	58
CH_1	485	57
CH_1	487	55
CH_1	488	55
CH_1	489	55
CH_1	490	54
CH_1	491	53
CH_1	492	53
CH_1	493	52
CH_1	494	52
CH_1	495	51
CH_1	496	51
CH_1	497	51
CH_1	498	50
CH_1	499	49
CH_1	500	48
CH_1	501	44
CH_1	502	44
CH_1	503	44
CH_1	504	44
CH_1	505	43
CH_1	506	43
CH_1	507	43
CH_1	508	42
CH_1	509	42
CH_1	511	40
CH_1	512	40
CH_1	513	37
CH_1	514	37
CH_1	515	30
